merchant_id,merchant_name,merchant_category,mcc,business_type,city,state,has_onboarding_date,onboarding_date,is_masked_account,settlement_account,merchant_status,declared_avg_ticket_size
MCH8435,Bajwa Sandhu,Apparel & Fashion,5699,Individual,Jaipur,Rajasthan,TRUE,11-08-24 00:00,FALSE,XRHA7493996842867,ACTIVE,5825.04
MCH8436,Seshadri Minhas And Subramanian,Electronics & Tech,4814,Individual,New Delhi,Delhi,TRUE,21-12-25 00:00,TRUE,XXXX8739,ACTIVE,1427.93
MCH8437,Sinha Llc,Hotel & Lodging,7011,Proprietorship,Kolkata,West Bengal,TRUE,04-12-25 08:30,FALSE,,ACTIVE,761.27
MCH8439,Bala And Sons,Medical & Health,5912,Individual,Jalandhar,Punjab,TRUE,14-09-24 00:00,FALSE,,ACTIVE,1591.75
MCH8440,Chacko Natarajan And Menon,Other,5999,Individual,Mumbai,Maharashtra,TRUE,19-01-25 00:00,FALSE,,ACTIVE,775.41
MCH8445,Chand Inc,Miscellaneous,5999,Partnership / LLP,Jaipur,Rajasthan,TRUE,27-12-25 10:31,FALSE,,ACTIVE,2873.41
MCH8446,Pingle Inc,Medical & Health,5912,Individual,Jalandhar,Punjab,TRUE,11-02-24 09:35,FALSE,IMWK0138526461627,ACTIVE,1069
MCH8448,Roy Parekh And Ratti,Hotel & Lodging,7011,Private Limited,Jaipur,Rajasthan,TRUE,25-07-24 22:15,FALSE,,ACTIVE,364.74
MCH8449,Mani Ramachandran,Medical & Health,5912,Partnership / LLP,New Delhi,Delhi,TRUE,27-12-24 07:20,TRUE,XXXX6183,ACTIVE,461.73
MCH8450,Singhal Llc,Miscellaneous,,Private Limited,Jaipur,Rajasthan,TRUE,18-07-23 00:00,FALSE,HPUX4362247724149,ACTIVE,2472.47
MCH8451,Kala Pradhan And Hayre,Food & Beverage,5812,Partnership / LLP,Hyderabad,Telangana,TRUE,14-06-24 00:00,FALSE,9996900448,ACTIVE,1874.56
MCH8453,Jaggi Saxena And Ratta,Retail & Groceries,5411,Partnership / LLP,Amritsar,Punjab,TRUE,19-11-23 00:00,FALSE,,ACTIVE,599.17
MCH8455,Chauhan Raju,Retail & Groceries,5311,Private Limited,Poona,Maharashtra,TRUE,29-03-23 00:00,FALSE,5585488676,ACTIVE,1832.78
MCH8456,Srinivasan And Sons,Retail & Groceries,5411,Individual,Jalandhar,Punjab,TRUE,03-04-23 13:45,TRUE,XXXX9275,ACTIVE,0.3454
MCH8460,Luthra Plc,Retail & Groceries,,Private Limited,Jaipur,Rajasthan,TRUE,10-03-23 19:52,TRUE,XXXX0930,ACTIVE,2927.81
MCH8464,Kapadia Sarin And Bhargava,Retail & Groceries,5411,Proprietorship,Ludhiana,Punjab,TRUE,19-07-24 17:44,FALSE,,ACTIVE,1536.1
MCH8466,Dani Plc,Retail Other,5999,Proprietorship,Lucknow,Uttar Pradesh,TRUE,20-11-24 00:00,FALSE,971517189,ACTIVE,1946.42
MCH8467,Tara Nagi And Keer,Retail & Groceries,5411,Proprietorship,Chennai,Tamil Nadu,TRUE,06-08-24 00:00,FALSE,YVFX0584692360896,INACTIVE,3292.09
MCH8470,Garg Suri And Sagar,Apparel & Fashion,5699,Individual,Ludhiana,Punjab,TRUE,19-11-23 00:00,FALSE,,ACTIVE,1036.37
MCH8472,Guha Sandhu,Phone Service,48140,Partnership / LLP,Amritsar,Punjab,FALSE,,FALSE,,ACTIVE,1828.57
MCH8473,Tella Dara And Krish,Phone Service,4814,Private Limited,Mumbai,Maharashtra,TRUE,21-06-25 06:51,FALSE,,ACTIVE,320.84
MCH8475,Karpe Iyer And Gole,Books & Stationery,5942,Private Limited,Bengaluru,Karnataka,TRUE,20-04-25 00:00,FALSE,,ACTIVE,2426.04
MCH8480,Doshi Sarin,Travel & Transport,4131,Individual,Pune,Maharashtra,TRUE,02-07-23 00:00,FALSE,,ACTIVE,1310.85
MCH8481,Dixit Geraandgara,Travel & Transport,4131,Proprietorship,Jaipur,Rajasthan,FALSE,,FALSE,COTV7157526007969,ACTIVE,1730.88
MCH8484,Grover Swamy And Johal,Medical & Health,5912,Private Limited,Kolkata,West Bengal,TRUE,17-08-23 22:00,FALSE,,SUSPENDED,1273.08
MCH8489,Mand And Sons,Hotel & Lodging,7011,Individual,Poona,Maharashtra,TRUE,24-08-25 00:00,TRUE,XXXX8251,ACTIVE,2744.11
MCH8490,Sekhon Chadha,Apparel & Fashion,5699,Proprietorship,Dilli,Delhi,TRUE,28-06-24 00:00,TRUE,XXXX6195,INACTIVE,694.05
MCH8492,Narayan Gr0Up,Electronics & Tech,4814,Individual,Calcutta,West Bengal,FALSE,,TRUE,XXXX3928,INACTIVE,1021.355
MCH8493,Buch Inc,Medical & Health,5912,Individual,Chennai,Tamil Nadu,TRUE,17-01-25 02:45,FALSE,YMCT2319815382495,ACTIVE,2394.24
MCH8496,Sandhu Plc,Books & Stationery,5942,Partnership / LLP,Hyderabad,Telangana,TRUE,01-10-25 19:16,FALSE,PCDO3725942171870,ACTIVE,975.635
MCH8497,Pandey Dutta And Thakkar,Food & Beverage,5812,Private Limited,New Delhi,Delhi,TRUE,18-09-25 03:34,FALSE,266895023,ACTIVE,802
MCH8501,Koshy Mukherjee,Hotel & Lodging,7011,Partnership / LLP,Hyderabad,Telangana,TRUE,21-08-23 00:00,FALSE,,ACTIVE,3180.8
MCH8504,Kohli Plc,Retail & Groceries,5411,Proprietorship,Chennai,Tamil Nadu,TRUE,05-05-25 19:30,FALSE,5858195769,ACTIVE,977.26
MCH8505,Kamdar Ghosh,Books & Stationery,5942,Private Limited,Jaipur,Rajasthan,TRUE,02-08-23 00:00,TRUE,XXXX4333,ACTIVE,517.98
MCH8506,Handa Sahni And Sawhney,Electronics & Tech,4814,Partnership / LLP,Hyderabad,Telangana,TRUE,12-01-26 00:00,FALSE,,ACTIVE,0.339
MCH8508,Iyengar Gillandtella,Other,59990,Private Limited,Chennai,Tamil Nadu,TRUE,12-12-23 06:59,FALSE,,ACTIVE,1985.47
MCH8509,Merchant Kalita,Retail & Groceries,5411,Private Limited,Hyderabad,Telangana,TRUE,11-02-25 00:00,FALSE,5703041030,ACTIVE,329.11
MCH8511,Bhattacharyya Llc,Travel & Transport,4131,Proprietorship,Kolkata,West Bengal,TRUE,13-09-25 17:14,FALSE,5718101424,ACTIVE,1377.4
MCH8512,Luthra Bhasin,Travel & Transport,4131,Proprietorship,Lucknow,Uttar Pradesh,TRUE,22-07-25 00:00,FALSE,,ACTIVE,2579.73
MCH8517,Bandi Bir And Buch,Medical & Health,5912,Individual,Dilli,Delhi,TRUE,12-05-25 00:00,TRUE,XXXX8958,ACTIVE,2544.34
MCH8518,Srivastava Parsa,Apparel & Fashion,5699,Individual,Jaipur,Rajasthan,TRUE,11-09-24 00:00,FALSE,,ACTIVE,191.84
MCH8521,Sankaran Mangat And Gaba,Retail & Groceries,5311,Proprietorship,Dilli,Delhi,TRUE,24-11-24 00:00,FALSE,MNDO2443340838612,ACTIVE,1028.11
MCH8525,Bah1 Mangat,Hotel & Lodging,7011,Individual,Mumbai,Maharashtra,TRUE,27-03-25 07:27,FALSE,,ACTIVE,444.54
MCH8527,Varkey Chacko And Sarraf,Retail & Groceries,5411,Private Limited,New Delhi,Delhi,TRUE,20-07-25 12:37,FALSE,,ACTIVE,128.48
MCH8529,Prakash Sharaf,Phone Service,4814,Partnership / LLP,Asr,Punjab,TRUE,30-10-24 00:00,TRUE,XXXX5799,INACTIVE,2061.7
MCH8530,Chopra Khanna,Retail & Groceries,5311,Partnership / LLP,Hyderabad,Telangana,FALSE,,FALSE,,ACTIVE,442.28
MCH8536,Boase Plc,Electronics & Tech,,Partnership / LLP,Bombay,Maharashtra,TRUE,23-10-24 00:00,FALSE,,ACTIVE,3149.45
MCH8537,Sunder Llc,Travel & Transport,4131,Private Limited,Chennai,Tamil Nadu,TRUE,16-09-25 00:00,FALSE,FNGX1491502830694,ACTIVE,1072.34
MCH8539,Arya Char,Apparel & Fashion,5699,Proprietorship,Chennai,Tamil Nadu,TRUE,07-10-25 09:25,TRUE,XXXX4751,ACTIVE,3012.9
MCH8540,Tiwari Ltd,Other,5999,Proprietorship,Jaipur,Rajasthan,TRUE,27-06-24 07:54,FALSE,,ACTIVE,872.49
MCH8545,Taneja And Sons,Retail & Groceries,5411,Private Limited,Jaipur,Rajasthan,TRUE,06-07-25 00:00,FALSE,,ACTIVE,0.1926
MCH8546,Jani Plc,Retail & Groceries,5311,Partnership / LLP,Calcutta,West Bengal,TRUE,21-09-24 00:00,FALSE,,ACTIVE,1691.74
MCH8548,Karpe Ltd,Food & Beverage,5812,Partnership / LLP,New Delhi,Delhi,FALSE,,FALSE,,ACTIVE,0.699
MCH8549,Amb1E Sangha And C0Mar,Electronics & Tech,4814,Individual,Ludhiana,Punjab,TRUE,12-01-26 00:00,TRUE,XXXX7799,ACTIVE,1130.69
MCH8550,Nayar Ltd,Phone Service,,Partnership / LLP,Jalandhar,Punjab,TRUE,09-01-24 17:54,FALSE,CEPK3792011478067,ACTIVE,1649.78
MCH8551,Sule Ganesh,Apparel & Fashion,5699,Individual,Kolkata,West Bengal,TRUE,15-03-23 04:50,FALSE,ILTD6256269158206,ACTIVE,1452.12
MCH8552,Manne Manda And Toor,Travel & Transport,4131,Proprietorship,Pune,Maharashtra,TRUE,19-08-23 00:00,FALSE,,ACTIVE,1023.91
MCH8553,Kumar And Sons,Retail & Groceries,54110,Partnership / LLP,Jalandhar,Punjab,TRUE,15-11-25 00:00,FALSE,,ACTIVE,1412.27
MCH8554,Mangat Plc,Miscellaneous,5999,Proprietorship,Mumbai,Maharashtra,TRUE,03-04-23 00:00,FALSE,,ACTIVE,934.62
MCH8555,Ar0Ra Plc,Other,59990,Private Limited,New Delhi,Delhi,TRUE,15-04-23 00:00,FALSE,9465965379,ACTIVE,0.1643
MCH8556,Rout Dhillon And Sinha,Books & Stationery,5942,Proprietorship,Jaipur,Rajasthan,TRUE,05-04-23 17:49,FALSE,,ACTIVE,975.635
MCH8558,Dutt Tailor,Retail,5311,Proprietorship,Amritsar,Punjab,TRUE,29-12-24 00:00,FALSE,,ACTIVE,857.14
MCH8559,Gokhale Dugal And Pradhan,Food & Beverage,5812,Private Limited,Pune,Maharashtra,TRUE,07-09-23 00:00,FALSE,,SUSPENDED,2171.47
MCH8561,Swaminathan Sa1Vi And Kant,Apparel & Fashion,5699,Private Limited,Bombay,Maharashtra,TRUE,19-04-25 00:00,FALSE,PNGX7339881598856,ACTIVE,4447.81
MCH8562,Radhakrishnan Apte,Food & Beverage,5812,Private Limited,Chennai,Tamil Nadu,TRUE,12-04-23 06:47,FALSE,,ACTIVE,0.1647
MCH8563,Sen Saxena And Chopra,Retail & Groceries,5411,Proprietorship,Poona,Maharashtra,TRUE,18-12-25 00:00,TRUE,XXXX7720,ACTIVE,1384.68
MCH8565,Mammen Modi And Sankar,Food & Beverage,5812,Proprietorship,Jaipur,Rajasthan,TRUE,27-07-24 21:42,FALSE,,ACTIVE,609.89
MCH8566,Magar Kota,Transprt,4131,Partnership / LLP,Asr,Punjab,TRUE,01-03-26 12:47,FALSE,,ACTIVE,1353.18
MCH8568,Krishna Agrawal,Electronics & Tech,4814,Partnership / LLP,Kolkata,West Bengal,TRUE,25-10-24 03:43,FALSE,7283032727,ACTIVE,412.1
MCH8569,Tara Ltd,Food & Beverage,5812,Individual,Lucknow,Uttar Pradesh,TRUE,18-11-25 04:42,FALSE,,ACTIVE,1022.19
MCH8570,Reddy Ltd,Books & Stationery,5942,Partnership / LLP,Hyderabad,Telangana,TRUE,28-03-23 00:00,FALSE,4219980172,ACTIVE,528.1
MCH8571,Garde Toor And Malhotra,Phone Service,4814,Partnership / LLP,Amritsar,Punjab,TRUE,31-05-23 00:00,FALSE,,ACTIVE,266.55
MCH8572,Sheth Sethandkulkarni,Phone Service,4814,Individual,Jaipur,Rajasthan,TRUE,15-01-26 00:00,FALSE,AQKO8183766323405,ACTIVE,0.4326
MCH8574,Vohra Group,Medical & Health,5912,Individual,Jaipur,Rajasthan,TRUE,04-02-26 00:00,FALSE,NSHE9263060444640,INACTIVE,746.57
MCH8575,Doctor Merchant And Bhatti,Electronics & Tech,4814,Partnership / LLP,Calcutta,West Bengal,TRUE,18-04-24 00:00,FALSE,,ACTIVE,2693.45
MCH8578,Bhatt Llc,Transprt,4131,Proprietorship,Poona,Maharashtra,TRUE,26-08-23 23:42,FALSE,QYMF1422119480722,ACTIVE,2462.04
MCH8579,Om Llc,Retail & Groceries,5311,Proprietorship,Blr,Karnataka,TRUE,10-05-24 00:00,FALSE,IKJV1180612753786,ACTIVE,3034.67
MCH8581,Sundaram Sekhon And Andra,Hotel & Lodging,7011,Partnership / LLP,Jalandhar,Punjab,TRUE,14-11-24 00:00,FALSE,,ACTIVE,953.97
MCH8588,Kala Kant And Gola,Travel & Transport,4121,Individual,Chennai,Tamil Nadu,TRUE,24-11-25 00:00,FALSE,5957904984,ACTIVE,1023.91
MCH8591,Dutta And Sons,Misc Retail,5999,Individual,Kolkata,West Bengal,TRUE,02-02-25 00:00,TRUE,XXXX4892,ACTIVE,2731.17
MCH8592,Venkatesh Brahmbhatt,Books & Stationery,5942,Private Limited,Bengaluru,Karnataka,TRUE,29-11-23 06:07,TRUE,XXXX8568,ACTIVE,2914.59
MCH8597,Hayre Badami,Food & Beverage,5812,Private Limited,Amritsar,Punjab,TRUE,26-05-23 00:00,TRUE,XXXX4723,ACTIVE,1847.81
MCH8598,Raghavan Nadig And Karpe,Food & Beverage,5812,Proprietorship,Pune,Maharashtra,TRUE,16-06-24 14:32,TRUE,XXXX2019,ACTIVE,1385.16
MCH8600,Kalita Bains And Gandhi,Food & Beverage,5812,Proprietorship,New Delhi,Delhi,TRUE,06-07-24 00:00,FALSE,RRYJ6587686551997,ACTIVE,0.855
MCH8601,Chahal Parekh,Food & Beverage,5812,Private Limited,Asr,Punjab,TRUE,20-02-25 00:00,FALSE,SPNT7219401023773,ACTIVE,600.58
MCH8602,Raghavan Ah1Uwa1Ia,Retail & Groceries,5411,Individual,Chennai,Tamil Nadu,TRUE,19-01-23 00:00,FALSE,,ACTIVE,292.78
MCH8603,Mane Ltd,Food & Beverage,5812,Proprietorship,Ludhiana,Punjab,TRUE,01-04-23 16:26,FALSE,9861979521,ACTIVE,258.46
MCH8606,Prabhakar Ltd,Books & Stationery,5942,Partnership / LLP,Mumbai,Maharashtra,TRUE,25-11-24 22:32,FALSE,,ACTIVE,602.72
MCH8607,Sachdeva Dutta,Electronics & Tech,4814,Partnership / LLP,Jalandhar,Punjab,TRUE,16-02-26 21:14,FALSE,HBCE1328673504211,ACTIVE,699.07
MCH8610,Pandey And Sons,Retail Other,5999,Proprietorship,Bengaluru,Karnataka,FALSE,,FALSE,LZLP7648523257090,ACTIVE,0.1014
MCH8612,Kurian Goda,Food & Beverage,5812,Proprietorship,Bombay,Maharashtra,TRUE,18-07-23 06:11,TRUE,XXXX5561,ACTIVE,1133.93
MCH8613,Comar Tata,Food & Beverage,5812,Individual,Lucknow,Uttar Pradesh,TRUE,05-09-23 12:31,FALSE,,SUSPENDED,2485.09
MCH8614,Basu Gola,Travel & Transport,4131,Partnership / LLP,Poona,Maharashtra,TRUE,01-08-26 00:00,TRUE,XXXX7777,ACTIVE,1454.86
MCH8615,Devi Narasimhan,Books & Stationery,5942,Proprietorship,Calcutta,West Bengal,TRUE,18-11-24 00:00,FALSE,8648906197,ACTIVE,722.58
MCH8616,Ratti Jha,Apparel & Fashion,5699,Proprietorship,Pune,Maharashtra,TRUE,30-05-25 00:00,FALSE,,ACTIVE,1036.37
MCH8619,Salvi Nazareth,Retail & Groceries,54110,Proprietorship,New Delhi,Delhi,TRUE,25-07-24 00:00,FALSE,,ACTIVE,860.21
MCH8622,Choudhry Krishna,Hotel & Lodging,7011,Partnership / LLP,Pune,Maharashtra,TRUE,18-03-25 00:00,FALSE,,ACTIVE,196.86
MCH8624,Kannan Mital,Medical & Health,5912,Proprietorship,Pune,Maharashtra,TRUE,20-05-23 00:00,FALSE,BFXZ1340418444371,ACTIVE,1202.33
MCH8628,Char Sastry And Sane,Travel & Transport,4131,Individual,Pune,Maharashtra,TRUE,18-08-23 01:53,FALSE,KLDA6853429090498,ACTIVE,1108.74
MCH8631,Chaudhari Chhabra,Apparel & Fashion,5699,Proprietorship,Lucknow,Uttar Pradesh,TRUE,17-02-24 00:00,FALSE,7902410971,ACTIVE,1011.95
MCH8632,Koshy Suri And Dey,Food & Beverage,5812,Individual,New Delhi,Delhi,TRUE,14-11-25 10:58,FALSE,BRHB3883781562442,ACTIVE,3705.21
MCH8633,Pillai Lata,Medical & Health,5912,Individual,Amritsar,Punjab,TRUE,02-04-25 00:00,FALSE,6437885672,ACTIVE,1325.55
MCH8634,Palla Brar,Medical & Health,5912,Partnership / LLP,Jalandhar,Punjab,TRUE,13-06-23 00:00,FALSE,FVKP3398609583042,ACTIVE,843.2
MCH8636,Ghosh Dash,Books & Stationery,5942,Partnership / LLP,Asr,Punjab,TRUE,06-09-23 09:12,FALSE,8172688665,ACTIVE,3699.41
MCH8638,Ramanathan Apte,Books & Stationery,5942,Partnership / LLP,Chennai,Tamil Nadu,TRUE,16-04-25 00:00,TRUE,XXXX4259,ACTIVE,985.8
MCH8639,Samra Behl,Medical & Health,7011,Private Limited,Bengaluru,Karnataka,TRUE,30-06-24 11:58,FALSE,,ACTIVE,2557.45
MCH8640,Vasa Nanda And Bhat,Retail & Groceries,5311,Proprietorship,Pune,Maharashtra,TRUE,05-03-25 00:00,FALSE,,ACTIVE,347.11
MCH8641,Rai And Sons,Travel & Transport,4131,Individual,Ludhiana,Punjab,TRUE,01-10-24 00:00,FALSE,,ACTIVE,1023.91
MCH8643,Kota Aurora And Dugal,Apparel & Fashion,5699,Proprietorship,New Delhi,Delhi,TRUE,15-04-24 14:41,FALSE,GITM5447907663864,ACTIVE,1011.23
MCH8644,M0Re L0Ke,Travel & Transport,4131,Individual,Ludhiana,Punjab,TRUE,20-07-25 00:00,FALSE,,ACTIVE,1294.91
MCH8645,Desai Agarwal And Handa,Electronics & Tech,4814,Individual,Ludhiana,Punjab,TRUE,31-03-24 00:00,FALSE,,ACTIVE,1177.09
MCH8648,Kumer Pradhan And Pai,Medical & Health,5912,Proprietorship,Jalandhar,Punjab,TRUE,17-12-23 00:00,FALSE,CPHP6408157927970,ACTIVE,2147.87
MCH8650,Konda Ltd,Miscellaneous,5999,Proprietorship,Ludhiana,Punjab,TRUE,27-05-24 00:00,TRUE,XXXX1884,ACTIVE,578.35
MCH8654,Deshpande Comar And Pandya,Phone Service,4814,Individual,New Delhi,Delhi,FALSE,,FALSE,2533166217,ACTIVE,0.898
MCH8656,Sarma Krish And Ranganathan,Books & Stationery,5942,Proprietorship,Kolkata,West Bengal,TRUE,04-02-25 00:00,FALSE,ZBCP7467206635740,ACTIVE,975.635
MCH8659,Sha Ltd,Hotel & Lodging,7011,Partnership / LLP,Mumbai,Maharashtra,TRUE,23-10-24 00:00,FALSE,6929887204,ACTIVE,926.71
MCH8660,Ben Guha And Sabharwa1,Food & Beverage,5812,Proprietorship,Lucknow,Uttar Pradesh,TRUE,22-07-25 00:00,TRUE,XXXX9591,ACTIVE,958.85
MCH8661,Kapoor And Sons,Transprt,,Partnership / LLP,Mumbai,Maharashtra,FALSE,,FALSE,,ACTIVE,1762.47
MCH8663,Khalsa Group,Books & Stationery,,Partnership / LLP,Jalandhar,Punjab,TRUE,04-05-23 00:00,FALSE,CZSI5545012134696,INACTIVE,0.338
MCH8672,Ganguly Sarin And Merchant,Retail,5311,Individual,Jalandhar,Punjab,TRUE,06-09-25 00:00,FALSE,3398230728,ACTIVE,1816.05
MCH8673,Goswami And Sons,Food & Beverage,5812,Private Limited,New Delhi,Delhi,TRUE,25-02-26 00:00,FALSE,1774013903,ACTIVE,979.86
MCH8674,Mani Dutta And Issac,Food & Beverage,5812,Private Limited,Chennai,Tamil Nadu,TRUE,05-05-23 15:05,FALSE,1748773482,ACTIVE,958.85
MCH8678,Dani Talwar,Hotel & Lodging,7011,Partnership / LLP,Lucknow,Uttar Pradesh,TRUE,07-07-24 00:00,TRUE,XXXX8500,INACTIVE,393.54
MCH8679,Dutt Goel,Phone Service,4814,Private Limited,Kolkata,West Bengal,TRUE,14-08-24 00:00,TRUE,XXXX4631,ACTIVE,423.15
MCH8680,Bhatt Toor,Retail & Groceries,5311,Private Limited,Jaipur,Rajasthan,TRUE,02-12-25 00:00,FALSE,,ACTIVE,1399.6
MCH8681,Suri Ltd,Apparel & Fashion,5699,Partnership / LLP,Jalandhar,Punjab,TRUE,19-07-25 03:33,FALSE,TFNO3503811861510,ACTIVE,1034.26
MCH8692,Singhal Mane,Misc Retail,5999,Partnership / LLP,Jalandhar,Punjab,TRUE,24-07-25 00:00,FALSE,1479687132,ACTIVE,1884.81
MCH8693,Mukhopadhyay Rama,Retail & Groceries,5411,Individual,Lucknow,Uttar Pradesh,TRUE,07-10-24 22:23,TRUE,XXXX9284,ACTIVE,406.79
MCH8697,Karnik Ltd,Miscellaneous,5999,Proprietorship,Hyderabad,Telangana,TRUE,19-01-23 11:39,FALSE,ELBE1390395985700,ACTIVE,353.31
MCH8698,Boase Bal And Mand,Retail & Groceries,5311,Private Limited,Calcutta,West Bengal,TRUE,13-06-25 00:00,FALSE,,ACTIVE,3054.52
MCH8703,Mody Group,Other,,Partnership / LLP,Hyderabad,Telangana,TRUE,09-04-23 03:36,TRUE,XXXX1194,SUSPENDED,2908.51
MCH8705,Sahota Kale And Patil,Transprt,4131,Private Limited,New Delhi,Delhi,TRUE,10-11-24 00:00,TRUE,XXXX9019,ACTIVE,1127.21
MCH8708,Mukherjee Sami And Purohit,Retail Other,5999,Proprietorship,Hyderabad,Telangana,TRUE,28-01-26 00:00,FALSE,,SUSPENDED,2919.92
MCH8713,Shere Loke And Butala,Phone Service,48140,Private Limited,New Delhi,Delhi,FALSE,,FALSE,,INACTIVE,1029.16
MCH8714,Guptagroup,Medical & Health,5912,Proprietorship,Pune,Maharashtra,TRUE,10-08-23 00:00,TRUE,XXXX2445,ACTIVE,569.38
MCH8715,Raju Lokeandvora,Retail Other,5999,Partnership / LLP,Hyderabad,Telangana,TRUE,14-09-25 00:00,FALSE,,ACTIVE,1332.26
MCH8716,Naik Chada And Divan,Other,5999,Private Limited,Ludhiana,Punjab,TRUE,11-01-23 00:00,FALSE,EDPS0799008597487,ACTIVE,225.43
MCH8718,Chaudhari Bhalla,Food & Beverage,5812,Individual,Poona,Maharashtra,TRUE,23-07-24 04:38,FALSE,,ACTIVE,958.85
MCH8719,Kala Llc,Retail & Groceries,5311,Individual,Kolkata,West Bengal,TRUE,25-10-25 00:00,FALSE,,ACTIVE,2779.32
MCH8721,Bera Chhabra,Travel & Transport,4131,Proprietorship,Lucknow,Uttar Pradesh,TRUE,09-08-24 00:00,FALSE,,ACTIVE,2543.82
MCH8724,Sethi Reddy,Retail & Groceries,5411,Private Limited,Hyderabad,Telangana,TRUE,09-04-25 00:00,FALSE,3785181664,INACTIVE,425.41
MCH8725,Gala Group,Hotel & Lodging,7011,Private Limited,Jaipur,Rajasthan,TRUE,14-08-24 22:49,FALSE,PIMP1040686768002,ACTIVE,0.7512
MCH8726,Rast0Gi Saini,Misc Retail,5999,Partnership / LLP,Ludhiana,Punjab,FALSE,,FALSE,5579571324,ACTIVE,4900.29
MCH8727,Vig Mann,Retail Other,5999,Partnership / LLP,New Delhi,Delhi,FALSE,,FALSE,PYLB7387354028266,ACTIVE,157.65
MCH8729,Chowdhury Krishnamurthy And Parekh,Books & Stationery,59420,Private Limited,Kolkata,West Bengal,TRUE,07-02-24 00:00,FALSE,7331970917,ACTIVE,870.42
MCH8730,Bhasin Mall And Sarraf,Misc Retail,5999,Private Limited,Jalandhar,Punjab,TRUE,13-02-25 00:00,TRUE,XXXX3406,ACTIVE,937.7
MCH8733,Dhillon Goel And Dar,Electronics & Tech,4814,Proprietorship,Calcutta,West Bengal,TRUE,27-03-24 19:48,TRUE,XXXX9551,ACTIVE,2966.16
MCH8734,Ganguly Hayre And Choudhury,Electronics & Tech,4814,Proprietorship,Lucknow,Uttar Pradesh,TRUE,05-05-23 00:00,FALSE,8075659044,ACTIVE,4276.72
MCH8735,Chhabra Kunda And Sem,Phone Service,4814,Partnership / LLP,Jalandhar,Punjab,TRUE,18-09-25 00:00,FALSE,DZIA5449518052658,ACTIVE,1589.68
MCH8736,Dora Sachar,Retail & Groceries,5311,Private Limited,Mumbai,Maharashtra,TRUE,11-10-24 13:06,TRUE,XXXX8019,ACTIVE,2228.33
MCH8741,Swaminathan Kakar,Electronics & Tech,4814,Proprietorship,Kolkata,West Bengal,TRUE,17-08-24 15:49,FALSE,7135208273,ACTIVE,8897.16
MCH8744,Prashad Llc,Books & Stationery,59420,Individual,Jalandhar,Punjab,TRUE,31-03-25 16:57,FALSE,WWJH8069949347893,ACTIVE,3282.54
MCH8746,Kari Inc,Medical & Health,5912,Partnership / LLP,Pune,Maharashtra,TRUE,10-11-24 07:16,TRUE,XXXX5648,ACTIVE,1030
MCH8749,Tara Parmer And Walla,Travel & Transport,4131,Private Limited,Kolkata,West Bengal,TRUE,19-06-25 00:00,FALSE,BWRP8229942592433,INACTIVE,584.1
MCH8750,Bawa Chatterjee And Sathe,Hotel & Lodging,7011,Individual,Ludhiana,Punjab,TRUE,30-11-25 21:13,FALSE,2442042302,ACTIVE,3120.06
MCH8753,Bhandari Trivedi And Bora,Travel & Transport,4131,Partnership / LLP,Hyderabad,Telangana,TRUE,27-12-24 13:54,FALSE,,INACTIVE,718.79
MCH8755,Biswas Divan And Sachdeva,Hotel & Lodging,7011,Private Limited,Chennai,Tamil Nadu,TRUE,25-07-25 09:26,FALSE,1014752136,SUSPENDED,2277.32
MCH8756,Warrior Inc,Apparel & Fashion,56990,Private Limited,Jalandhar,Punjab,TRUE,04-10-23 00:00,FALSE,9910438985,ACTIVE,1476.03
MCH8761,Chokshi Llc,Medical & Health,70110,Individual,Hyd,Telangana,TRUE,12-01-25 06:08,FALSE,9822762385,ACTIVE,963.43
MCH8762,Dani Saha,Travel & Transport,4131,Partnership / LLP,Calcutta,West Bengal,FALSE,,FALSE,,ACTIVE,778.15
MCH8765,Kamdar Sehgal And Tata,Retail & Groceries,5411,Partnership / LLP,New Delhi,Delhi,TRUE,06-01-25 00:00,TRUE,XXXX8883,ACTIVE,4863.17
MCH8766,Shanker Ltd,Medical & Health,5912,Proprietorship,Chennai,Tamil Nadu,TRUE,02-07-25 00:00,FALSE,LBCS6149751072464,ACTIVE,0.801
MCH8767,Golla Group,Apparel & Fashion,5699,Proprietorship,Hyderabad,Telangana,TRUE,05-11-23 00:00,FALSE,,ACTIVE,397.99
MCH8768,Kata Bajwa,Miscellaneous,5999,Partnership / LLP,Chennai,Tamil Nadu,TRUE,16-09-23 08:38,FALSE,7445884693,ACTIVE,1033.9
MCH8769,Dara Keer,Medical & Health,5912,Private Limited,Jaipur,Rajasthan,TRUE,29-12-24 11:46,FALSE,,ACTIVE,637.83
MCH8770,Mani Mutti,Other,5999,Proprietorship,New Delhi,Delhi,TRUE,07-04-23 00:00,TRUE,XXXX8061,ACTIVE,0.379
MCH8775,Bakshi Shah,Apparel & Fashion,56990,Partnership / LLP,New Delhi,Delhi,TRUE,09-07-25 07:17,FALSE,,ACTIVE,480.13
MCH8777,Kibe Plc,Hotel & Lodging,7011,Partnership / LLP,Mumbai,Maharashtra,TRUE,16-06-23 00:00,FALSE,3399976956,ACTIVE,1945.67
MCH8779,Tak Wali,Food & Beverage,5812,Individual,Bengaluru,Karnataka,TRUE,24-01-24 00:00,FALSE,3182666424,ACTIVE,0.206
