user_id,full_name,pan,aadhaar,date_of_birth,city,state,monthly_income,occupation,signup_timestamp,kyc_status,risk_segment,id_validation_status,is_dob_missing,is_signup_time_missing
USR75129,Charvi Venkatesh,JRUYK2990Z,905488140446,1962-06-14 00:00:00,Lucknow,Uttar Pradesh,48587.0,Unemployed,2024-04-23 16:09:45,VERIFIED,Low,VALID_12_DIGIT,False,False
USR75132,Idika Prashad,GGSFP3167R,506590859736,2003-09-15 22:55:00,Delhi,Delhi,26893.0,Farmer,,VERIFIED,Low,VALID_12_DIGIT,False,True
USR75134,Fariq Nanda,RTEMP2371M,467762866231,1961-09-13 12:14:00,Mumbai,Maharashtra,18987.0,Unemployed,2025-11-19 00:00:00,VERIFIED,Low,VALID_12_DIGIT,False,False
USR75137,Ubika Jani,YPNYL8383V,271338311284,,Jaipur,Rajasthan,15900.0,Farmer,2024-05-07 22:06:03,PENDING,Low,VALID_12_DIGIT,True,False
USR75139,Ojasrout,LYVHP6846J,656611251595,1997-09-07 10:26:00,Lucknow,Uttar Pradesh,67502.0,Business Owner,2025-10-14 01:27:21,VERIFIED,Low,VALID_12_DIGIT,False,False
USR75140,Gaurav Mangat,ZADYU1102H,130719340644,2003-08-29 01:57:00,Amritsar,Punjab,32518.0,Self Employed,2024-08-27 00:00:00,VERIFIED,Medium,VALID_12_DIGIT,False,False
USR75142,William Kalla,BQOXO9493D,994254951665,1973-08-17 22:29:56,Chennai,Tamil Nadu,19778.0,Student,2024-04-03 00:00:00,VERIFIED,Low,VALID_12_DIGIT,False,False
USR75143,Brinda Pingle,TBZCF4583Z,747600224435,2000-07-11 00:00:00,Hyderabad,Telangana,90783.0,Salaried,2025-12-30 00:00:00,VERIFIED,Unknown,VALID_12_DIGIT,False,False
USR75148,Aayush Bora,SGZIJ0986X,192211323259,1974-11-15 00:00:00,Delhi,Delhi,27850.0,Unemployed,2024-11-29 08:15:00,VERIFIED,Medium,VALID_12_DIGIT,False,False
USR75149,Jagrati Pillay,WENEM8634C,0583841138618,1977-12-16 00:00:00,Jalandhar,Punjab,21363.0,Student,2024-12-03 00:00:00,VERIFIED,Low,INVALID_LENGTH,False,False
USR75151,Tristan Iyer,XHHBA6751E,831987160249,1999-02-03 00:00:00,Amritsar,Punjab,14948.0,Self Employed,2024-07-02 08:21:58,VERIFIED,Medium,VALID_12_DIGIT,False,False
USR75162,Darpan Magar,,765522727313,,Ludhiana,Punjab,59136.0,Farmer,2024-10-30 00:00:00,VERIFIED,Low,VALID_12_DIGIT,True,False
USR75164,Unnati Seth,PFBHW3627I,572545688038,1969-12-04 00:00:00,Chennai,Tamil Nadu,26893.0,Unemployed,2026-02-10 07:27:00,VERIFIED,Unknown,VALID_12_DIGIT,False,False
USR75165,Adweta Bora,CGMEP3319L,010900322661,2001-06-19 00:00:00,Hyderabad,Telangana,24344.0,Business Owner,2025-09-05 00:00:00,VERIFIED,Medium,VALID_12_DIGIT,False,False
USR75172,Janaki Chauhan,STHJC5554V,305909727079,1987-07-29 00:00:00,Ludhiana,Punjab,20985.0,Business Owner,2025-08-03 22:24:17,VERIFIED,Low,VALID_12_DIGIT,False,False
USR75174,Gaurang Sidhu,RQLUG2872,687425274212,1998-11-07 00:00:00,Lucknow,Uttar Pradesh,28074.0,Business Owner,,VERIFIED,Low,VALID_12_DIGIT,False,True
USR75178,Liam Viswanathan,TZLTK4992Q,3736870838,1989-11-28 00:00:00,Jalandhar,Punjab,24300.0,Business Owner,,VERIFIED,Low,INVALID_LENGTH,False,True
USR75179,Ekavir Palla,,987525818013,1995-01-17 00:00:00,Delhi,Delhi,31369.0,Self Employed,2025-02-25 00:00:00,VERIFIED,Low,VALID_12_DIGIT,False,False
USR75181,Faqid Munshi,DPNOD6625M,320085356783,1997-10-13 01:30:46,Mumbai,Maharashtra,26893.0,Freelancer,2025-11-24 00:00:00,VERIFIED,Low,VALID_12_DIGIT,False,False
USR75185,Shaurya Karpe,BJOQU0096T,520448103557,1987-04-23 03:03:00,Amritsar,Punjab,9900.0,Business Owner,2024-09-26 23:49:00,VERIFIED,Low,VALID_12_DIGIT,False,False
USR75186,Radhika Ganguly,GQTKE0769Z,461888021224,,Chennai,Tamil Nadu,23782.0,Salaried,2025-05-04 00:00:00,VERIFIED,Medium,VALID_12_DIGIT,True,False
USR75190,Shivani Lad,SVIZY9688F,697648327920,2002-07-10 06:16:00,Bengaluru,Karnataka,26030.0,Farmer,2025-11-22 00:00:00,PENDING,Low,VALID_12_DIGIT,False,False
USR75198,Ucchal Pandey,UBRLT7035G,723903339960,1987-05-28 00:00:00,Hyderabad,Telangana,26893.0,Farmer,2025-09-25 00:00:00,PENDING,Low,VALID_12_DIGIT,False,False
USR75200,Laksh Bobal,VVIPR2214,6480179596,1995-12-06 01:46:39,Bengaluru,Karnataka,26893.0,Self Employed,2025-12-06 00:00:00,VERIFIED,Low,INVALID_LENGTH,False,False
USR75201,Guneet Manda,PBQIK0772E,477494640906,1975-10-07 00:00:00,Ludhiana,Punjab,25732.0,Student,2025-10-22 00:00:00,VERIFIED,Medium,VALID_12_DIGIT,False,False
USR75212,Guneet Rastogi,LNOBE3233C,274477448987,1969-07-29 00:18:00,Jaipur,Rajasthan,22769.0,Self Employed,,PENDING,Low,VALID_12_DIGIT,False,True
USR75214,Vincent Hayer,SZAQF5888S,MISSING_AADHAAR,1981-04-10 00:00:00,Ludhiana,Punjab,20103.0,Freelancer,2025-11-18 09:03:59,VERIFIED,Medium,MISSING,False,False
USR75216,Veda Lata,UNEHO4856N,373987750728,,Jaipur,Rajasthan,27102.0,Business Owner,2025-07-10 00:00:00,VERIFIED,Low,VALID_12_DIGIT,True,False
USR75218,Samesh Dya1,,710459020152,1961-05-21 00:00:00,Delhi,Delhi,31169.0,Farmer,2025-10-22 02:53:00,PENDING,Medium,VALID_12_DIGIT,False,False
USR75222,Manbir Randhawa,MBXSC9756A,113488211181,2006-09-01 00:00:00,Bengaluru,Karnataka,36591.0,Unemployed,2024-09-20 20:27:36,PENDING,High,VALID_12_DIGIT,False,False
USR75227,Sathvik Jaggi,GCFXK1419J,2806,1984-12-10 00:00:00,Lucknow,Uttar Pradesh,43110.0,Freelancer,2024-06-06 00:00:00,VERIFIED,Low,PARTIAL_4_DIGIT,False,False
USR75234,Hemal Sidhu,EIXJV5028X,171636708928,1976-12-15 22:25:55,Jaipur,Rajasthan,9389.0,Gig Worker,2024-06-04 03:08:54,VERIFIED,Low,VALID_12_DIGIT,False,False
USR75235,Urvashi Wable,QZWHR4536,233057675965,1990-11-04 00:00:00,Jaipur,Rajasthan,29430.0,Salaried,2025-09-03 00:00:00,PENDING,Low,VALID_12_DIGIT,False,False
USR75236,Harshil Saran,,122270432702,2006-07-19 00:00:00,Kolkata,West Bengal,23821.0,Business Owner,2026-01-28 16:00:00,VERIFIED,Low,VALID_12_DIGIT,False,False
USR75248,Sneha Goyal,,493332661551,1971-09-14 00:00:00,Lucknow,Uttar Pradesh,44183.0,Salaried,2025-10-15 20:21:00,VERIFIED,Medium,VALID_12_DIGIT,False,False
USR75255,Leena Ramakrishnan,VKDCJ8375J,573132765078,,Mumbai,Maharashtra,65884.0,Self Employed,2025-02-09 00:00:00,VERIFIED,Medium,VALID_12_DIGIT,True,False
USR75260,Aarna Sharma,TDLNS1686D,570280666307,1979-01-15 00:00:00,Jaipur,Rajasthan,35469.0,Freelancer,2024-04-03 10:47:00,VERIFIED,Unknown,VALID_12_DIGIT,False,False
USR75262,Abha Dhar,YYAKM5672M,990178933456,1965-08-29 10:32:00,Pune,Maharashtra,52900.0,Gig Worker,2025-02-19 00:00:00,VERIFIED,High,VALID_12_DIGIT,False,False
USR75264,Aadhyathaman,FOYCD5098O,7866283889,,Lucknow,Uttar Pradesh,29564.0,Self Employed,2026-01-06 06:18:08,PENDING,Low,INVALID_LENGTH,True,False
USR75271,Am01 Sethi,YNIOR1787O,118061007495,1999-01-26 00:00:00,Jaipur,Rajasthan,26893.0,Gig Worker,2024-02-11 00:00:00,VERIFIED,Low,VALID_12_DIGIT,False,False
USR75273,Kabir Kothari,TKVCZ4057U,203134305307,1978-08-21 00:00:00,Amritsar,Punjab,21852.0,Gig Worker,2025-03-14 00:00:00,VERIFIED,Low,VALID_12_DIGIT,False,False
USR75274,Chanchal Prashad,JSHGL4412B,105839004770,1994-03-21 00:00:00,Chennai,Tamil Nadu,9601.0,Unemployed,2024-09-28 00:00:00,VERIFIED,Medium,VALID_12_DIGIT,False,False
USR75286,Vamakshi Ram,TIYGR2589H,327223932051,1993-09-26 08:57:00,Ludhiana,Punjab,26893.0,Business Owner,2026-02-15 00:00:00,VERIFIED,Medium,VALID_12_DIGIT,False,False
USR75288,Arunima Doshi,,5295,2005-01-22 00:00:00,Mumbai,Maharashtra,13872.0,Gig Worker,2026-01-22 00:00:00,VERIFIED,Medium,PARTIAL_4_DIGIT,False,False
USR75289,Henry Dewan,KIESI6069D,395183547292,2005-09-17 00:00:00,Chennai,Tamil Nadu,29159.0,Retired,2025-02-15 14:56:57,VERIFIED,Medium,VALID_12_DIGIT,False,False
USR75291,Omisha Varughese,REPIQ0364X,016544163883,,Bengaluru,Karnataka,13956.0,Salaried,2024-02-08 00:00:00,VERIFIED,Medium,VALID_12_DIGIT,True,False
USR75293,Edhitha Deshmukh,HMTOE6222U,559510449158,2002-07-27 00:00:00,Lucknow,Uttar Pradesh,26893.0,Salaried,2024-01-26 00:00:00,VERIFIED,Low,VALID_12_DIGIT,False,False
USR75295,Xiti Rout,IOZIB8288E,400054423713,1977-11-03 19:08:00,Pune,Maharashtra,10919.0,Business Owner,2025-12-06 19:48:00,VERIFIED,Low,VALID_12_DIGIT,False,False
USR75296,Ishita Raj,EEPEY1159V,MISSING_AADHAAR,2004-10-25 00:00:00,Delhi,Delhi,31323.0,Gig Worker,2024-11-03 00:00:00,VERIFIED,Low,MISSING,False,False
USR75298,Zaitra Nanda,AREMK4291Y,MISSING_AADHAAR,1970-07-14 00:00:00,Jalandhar,Punjab,70010.0,Unemployed,2026-02-14 00:00:00,VERIFIED,Low,MISSING,False,False
USR75300,Eesha Aurora,RAMKW4325W,550799489220,1980-06-07 14:51:00,Amritsar,Punjab,7740.0,Salaried,2024-08-16 00:00:00,VERIFIED,Low,VALID_12_DIGIT,False,False
USR75302,Abhiram Natarajan,OBZCJ1006G,419518524105,1991-02-06 00:00:00,Lucknow,Uttar Pradesh,50758.0,Freelancer,2024-11-29 00:00:00,VERIFIED,High,VALID_12_DIGIT,False,False
USR75304,Raagini Tak,PJEZA9162W,177674570270,,Ludhiana,Punjab,28019.0,Unemployed,2025-09-24 00:00:00,VERIFIED,Low,VALID_12_DIGIT,True,False
USR75306,Ronith Ganesan,GOUWE7626E,219071535661,,Pune,Maharashtra,29943.0,Self Employed,2026-01-08 08:00:00,VERIFIED,Low,VALID_12_DIGIT,True,False
USR75309,Laksh Ba1Asubramanian,GMGDP7865U,363841611639,,Hyderabad,Telangana,42719.0,Gig Worker,2026-01-24 18:25:00,VERIFIED,Medium,VALID_12_DIGIT,True,False
USR75310,Logan Madan,BARMW2712Z,290868640352,1995-04-01 00:00:00,Kolkata,West Bengal,33770.0,Unemployed,2025-01-30 00:00:00,VERIFIED,High,VALID_12_DIGIT,False,False
USR75311,Mohini Ratta,VPJVF5949K,422570352065,1997-07-31 00:00:00,Jaipur,Rajasthan,20426.0,Self Employed,2026-03-02 00:00:00,VERIFIED,Medium,VALID_12_DIGIT,False,False
USR75324,Reyansh Desai,TXJWS1104C,673402479223,1964-11-18 00:00:00,Delhi,Delhi,32162.0,Unemployed,2024-10-29 08:26:38,VERIFIED,Low,VALID_12_DIGIT,False,False
USR75333,Hamsini Tailor,MLYPL6280R,992975387013,,Chennai,Tamil Nadu,51336.0,Gig Worker,2025-11-14 00:00:00,VERIFIED,Low,VALID_12_DIGIT,True,False
USR75337,Dayita Sandal,GZFEN1468P,362913915789,,Mumbai,Maharashtra,46855.0,Farmer,2025-05-19 13:41:00,VERIFIED,Medium,VALID_12_DIGIT,True,False
USR75340,Pahal Lall,SWABP1867Z,245446722184,1991-12-06 00:00:00,Amritsar,Punjab,58800.0,Unemployed,2024-06-17 11:14:10,VERIFIED,Low,VALID_12_DIGIT,False,False
USR75348,Arya Mann,WUOJR1279J,091314089384,1964-09-03 00:00:00,Mumbai,Maharashtra,17593.0,Business Owner,2024-03-13 00:00:00,VERIFIED,Medium,VALID_12_DIGIT,False,False
USR75351,Tamanna Gill,OGDJH1720N,919910952294,1993-12-07 00:00:00,Chennai,Tamil Nadu,22316.0,Self Employed,2025-07-24 15:15:09,VERIFIED,Medium,VALID_12_DIGIT,False,False
USR75354,Ekta Mukherjee,ZFRFT8805,625829028808,,Delhi,Delhi,10108.0,Retired,2026-09-02 00:00:00,VERIFIED,Medium,VALID_12_DIGIT,True,False
USR75356,Ijayamohanty,HEJLV6784V,MISSING_AADHAAR,1997-12-12 00:00:00,Delhi,Delhi,21967.0,Business Owner,2025-01-12 00:00:00,VERIFIED,High,MISSING,False,False
USR75358,Chatresh Gandhi,LUWIW2271R,737358124459,2000-03-05 00:00:00,Lucknow,Uttar Pradesh,14000.0,Freelancer,2024-03-21 00:00:00,VERIFIED,Low,VALID_12_DIGIT,False,False
USR75362,Wahab Palan,YHRQB1027P,807107278239,1988-08-26 00:00:00,Jalandhar,Punjab,26220.0,Farmer,2025-03-04 00:00:00,PENDING,Low,VALID_12_DIGIT,False,False
USR75368,Gunbir Palla,OAIAD0187N,635320100492,2003-03-14 00:00:00,Kolkata,West Bengal,26893.0,Unemployed,2025-11-20 20:55:56,VERIFIED,Low,VALID_12_DIGIT,False,False
USR75369,Vyanjana Manda,NREUI3938T,168169657302,,Mumbai,Maharashtra,26893.0,Retired,2024-01-27 00:00:00,PENDING,High,VALID_12_DIGIT,True,False
USR75372,Jalsa Talwar,HHJRA3010L,143963293379,1972-10-27 00:00:00,Hyderabad,Telangana,59333.0,Freelancer,2025-06-25 00:00:00,REJECTED,Low,VALID_12_DIGIT,False,False
USR75373,Faris Anand,,260799553289,1976-12-14 00:00:00,Amritsar,Punjab,27835.0,Retired,2024-02-29 00:00:00,VERIFIED,Low,VALID_12_DIGIT,False,False
USR75374,Kashish Sami,WHEDO2022N,818740418653,1993-05-26 13:17:00,Pune,Maharashtra,26514.0,Freelancer,2024-08-03 00:00:00,VERIFIED,Low,VALID_12_DIGIT,False,False
USR75377,Gaurang Gandhi,DGGNN4567Z,025151331019,1999-06-09 00:00:00,Kolkata,West Bengal,26893.0,Gig Worker,2025-04-22 00:00:00,VERIFIED,Low,VALID_12_DIGIT,False,False
USR75382,Vinaya Goswami,OPEUP6252O,MISSING_AADHAAR,2004-01-19 00:00:00,Mumbai,Maharashtra,72653.0,Self Employed,2025-07-17 00:00:00,VERIFIED,Medium,MISSING,False,False
USR75383,Barkha Mandal,KVYWC5365G,969547166286,1980-09-20 00:00:00,Pune,Maharashtra,25992.0,Retired,,VERIFIED,High,VALID_12_DIGIT,False,True
USR75385,Zansi Dube,WVWFL3004Q,872536736248,1995-08-06 00:00:00,Pune,Maharashtra,20330.0,Self Employed,2024-12-13 00:00:00,VERIFIED,Low,VALID_12_DIGIT,False,False
USR75389,Radha Ghosh,XOPMC3488X,544381657217,1985-08-07 00:00:00,Jalandhar,Punjab,26893.0,Self Employed,2024-08-19 00:00:00,VERIFIED,Low,VALID_12_DIGIT,False,False
USR75396,Daksha Nagarajan,OYOQU1990J,814288627203,1993-06-14 00:00:00,Bengaluru,Karnataka,9564.0,Salaried,2024-02-03 00:00:00,VERIFIED,Medium,VALID_12_DIGIT,False,False
USR75397,Ekantika Lanka,GVMPZ8259X,8163840408189,1974-12-21 00:00:00,Jalandhar,Punjab,37321.0,Unemployed,,VERIFIED,Medium,INVALID_LENGTH,False,True
USR75399,Prisha Aurora,RJSRV9519R,332574107569,1999-12-01 00:00:00,Ludhiana,Punjab,46375.0,Salaried,2025-08-04 00:00:00,VERIFIED,Medium,VALID_12_DIGIT,False,False
USR75401,Liam Sura,,236061349095,1994-12-29 00:00:00,Chennai,Tamil Nadu,42928.0,Business Owner,2025-06-29 00:00:00,VERIFIED,Low,VALID_12_DIGIT,False,False
USR75403,Dayamai Ahluwalia,GEMFX5678B,917320919506,2002-05-20 02:29:39,Ludhiana,Punjab,16100.000000000002,Unemployed,2026-02-14 00:00:00,VERIFIED,Low,VALID_12_DIGIT,False,False
USR75406,Yadavi Mandal,RXOCF7400N,3701332199088,,Jalandhar,Punjab,19750.0,Freelancer,2025-11-18 00:00:00,VERIFIED,Medium,INVALID_LENGTH,True,False
USR75407,Sachi Dave,LSXMU8972R,619564017104,2007-05-16 00:00:00,Jaipur,Rajasthan,28176.0,Farmer,2024-06-07 21:18:00,VERIFIED,Medium,VALID_12_DIGIT,False,False
USR75409,Nitaragulati,HBCPV9124M,458053197308,2001-08-06 00:00:00,Jalandhar,Punjab,11959.0,Salaried,2024-04-30 00:00:00,VERIFIED,Medium,VALID_12_DIGIT,False,False
USR75411,Nikita Rastogi,MOKXB5111Q,3551,1984-02-15 23:53:00,Ludhiana,Punjab,15961.0,Retired,2025-02-02 00:00:00,VERIFIED,Low,PARTIAL_4_DIGIT,False,False
USR75412,Daksha Sunder,JHAVW6010N,664629829580,1982-04-06 00:00:00,Hyderabad,Telangana,26065.0,Unemployed,2025-03-04 00:00:00,VERIFIED,Low,VALID_12_DIGIT,False,False
USR75417,Ekantika Mukherjee,,303866141290,1988-12-11 13:28:24,Chennai,Tamil Nadu,10102.0,Retired,2024-04-28 00:00:00,VERIFIED,Medium,VALID_12_DIGIT,False,False
USR75426,Yamini Gola,TYJLC4178O,282678583798,1962-04-21 00:00:00,Mumbai,Maharashtra,24753.0,Freelancer,2024-12-05 23:22:00,VERIFIED,Low,VALID_12_DIGIT,False,False
USR75428,Vaishnavi Gole,PPVJI3563C,223509172059,1963-06-15 00:00:00,Jalandhar,Punjab,60247.0,Farmer,2024-10-17 00:00:00,VERIFIED,Low,VALID_12_DIGIT,False,False
USR75433,Ka1Pit Mann,QDFBA9748L,275154523771,2003-01-29 00:00:00,Ludhiana,Punjab,25013.0,Unemployed,2025-04-20 00:00:00,VERIFIED,Low,VALID_12_DIGIT,False,False
USR75437,Kritika Buch,RVCHC5482N,392728572813,1995-09-01 00:00:00,Hyderabad,Telangana,26893.0,Salaried,2025-04-30 00:00:00,VERIFIED,High,VALID_12_DIGIT,False,False
USR75444,Shaurya Shukla,XSBEZ1641G,8931188778091,1973-01-10 00:00:00,Ludhiana,Punjab,28438.0,Business Owner,2025-10-12 21:27:09,VERIFIED,Low,INVALID_LENGTH,False,False
USR75448,Sanaya Dyal,UMEVC1136H,612112273002,1992-10-01 00:00:00,Bengaluru,Karnataka,34139.0,Self Employed,2025-12-09 10:45:09,PENDING,Low,VALID_12_DIGIT,False,False
USR75455,Alka Choudhary,,949061774316,2006-11-09 00:00:00,Mumbai,Maharashtra,22740.0,Unemployed,2026-10-02 00:00:00,VERIFIED,Medium,VALID_12_DIGIT,False,False
USR75456,Caleb Dhar,ZH0SJ46590,4286,1985-08-03 00:00:00,Jalandhar,Punjab,15496.0,Self Employed,2024-09-11 07:04:00,VERIFIED,High,PARTIAL_4_DIGIT,False,False
USR75459,Udarsh Saraf,VUKVK8087O,823866229244,1971-10-02 22:34:06,Chennai,Tamil Nadu,23547.0,Self Employed,2026-02-08 17:56:07,PENDING,Low,VALID_12_DIGIT,False,False
USR75461,Girish Balan,RVGGM2640E,758062137147,1983-06-19 00:00:00,Bengaluru,Karnataka,19602.0,Farmer,2024-05-25 00:00:00,PENDING,Low,VALID_12_DIGIT,False,False
USR75465,Aryan Toor,KKOBM9462A,MISSING_AADHAAR,1989-01-13 00:00:00,Ludhiana,Punjab,20800.0,Salaried,2025-04-04 00:00:00,VERIFIED,High,MISSING,False,False
USR75466,Yachanabora,FTTBM9154S,313806061233,1982-11-29 00:00:00,Mumbai,Maharashtra,26893.0,Student,2025-06-11 00:00:00,VERIFIED,Medium,VALID_12_DIGIT,False,False
USR75473,Oliver Chawla,ECGRP1715Q,977686280253,1976-01-10 00:00:00,Jalandhar,Punjab,26893.0,Retired,2025-08-22 00:00:00,REJECTED,Medium,VALID_12_DIGIT,False,False
USR75475,Paha1 Jaggi,KAMUO4062X,277414183766,1990-06-20 00:00:00,Chennai,Tamil Nadu,26893.0,Student,2025-12-27 00:00:00,VERIFIED,Medium,VALID_12_DIGIT,False,False
USR75476,Watika Panchal,JUBYH9818A,6330094249,2001-10-25 00:00:00,Bengaluru,Karnataka,34701.0,Self Employed,2024-07-10 00:00:00,PENDING,Medium,INVALID_LENGTH,False,False
USR75480,M0Hammed Ka1Ita,MVBHP7939I,577475182888,1996-10-24 00:00:00,Mumbai,Maharashtra,26893.0,Unemployed,2025-06-07 00:00:00,VERIFIED,Medium,VALID_12_DIGIT,False,False
USR75481,Damini Apte,USHKT1897L,MISSING_AADHAAR,2000-04-12 00:00:00,Amritsar,Punjab,28743.0,Student,2024-08-15 00:00:00,PENDING,Medium,MISSING,False,False
USR75484,Wridesh Kaul,UGWSW6207W,047499533075,1968-02-07 00:00:00,Kolkata,West Bengal,63643.0,Unemployed,2025-08-07 00:00:00,PENDING,Low,VALID_12_DIGIT,False,False
USR75485,Zashil Iyer,JYFVE8811C,418819031366,1989-03-15 00:00:00,Delhi,Delhi,21763.0,Freelancer,2025-07-24 00:00:00,VERIFIED,Low,VALID_12_DIGIT,False,False
USR75486,Patrick Bajwa,YBHIJ7263P,316006378648,1980-11-22 01:57:00,Lucknow,Uttar Pradesh,9504.0,Business Owner,2025-01-10 00:00:00,VERIFIED,Unknown,VALID_12_DIGIT,False,False
USR75487,Finnpalla,DQVCY0585,014249446176,1992-01-14 00:00:00,Amritsar,Punjab,6900.0,Business Owner,2024-11-15 00:00:00,VERIFIED,Medium,VALID_12_DIGIT,False,False
USR75493,Upma Andra,ULPXW0604Q,009792006381,1971-06-21 00:00:00,Jaipur,Rajasthan,12652.0,Salaried,2024-12-11 00:00:00,PENDING,High,VALID_12_DIGIT,False,False
USR75494,Nitesh Bhardwaj,WWJQC3807V,893729410108,,Hyderabad,Telangana,23204.0,Salaried,,VERIFIED,High,VALID_12_DIGIT,True,True
USR75496,Zilmil Deo,LNTPB4794H,8052449872304,1990-01-27 16:56:00,Chennai,Tamil Nadu,34714.0,Salaried,2024-06-22 18:46:46,REJECTED,Low,INVALID_LENGTH,False,False
USR75501,Hamsini Singh,HDTDD5933N,516841546281,1998-01-06 00:00:00,Kolkata,West Bengal,23298.0,Farmer,2025-09-10 06:07:00,VERIFIED,High,VALID_12_DIGIT,False,False
USR75502,Nimrat Boase,PRUNY9412J,732973375949,1981-01-23 00:00:00,Amritsar,Punjab,34674.0,Gig Worker,2025-02-19 00:00:00,VERIFIED,Low,VALID_12_DIGIT,False,False
USR75506,Samuel Shroff,CZSGP4714Q,214237503349,2002-02-19 02:29:00,Chennai,Tamil Nadu,11000.0,Retired,2024-04-19 00:00:00,PENDING,Low,VALID_12_DIGIT,False,False
USR75508,Praneel Sen,ZSHHJ0717L,3229435011376,2003-02-06 00:00:00,Lucknow,Uttar Pradesh,38048.0,Business Owner,2026-03-03 17:49:00,REJECTED,Medium,INVALID_LENGTH,False,False
USR75509,Rachana Bahri,FQCQX7259N,9920,1973-05-28 00:00:00,Jalandhar,Punjab,26893.0,Retired,2024-09-22 00:00:00,REJECTED,High,PARTIAL_4_DIGIT,False,False
USR75514,Urvashi Sidhu,,616043504575,1970-04-09 00:00:00,Jalandhar,Punjab,10970.0,Student,2025-09-15 00:00:00,VERIFIED,Low,VALID_12_DIGIT,False,False
USR75517,Yutika Batra,ZBTNH9464G,561077535733,1998-07-06 21:16:19,Kolkata,West Bengal,41500.0,Self Employed,2025-10-31 00:00:00,VERIFIED,Low,VALID_12_DIGIT,False,False
USR75519,Jagrati Krishnan,YNGGJ7361S,988831933547,,Hyderabad,Telangana,19563.0,Salaried,2024-03-21 00:00:00,VERIFIED,Medium,VALID_12_DIGIT,True,False
USR75529,Tamanna Khalsa,MQGEZ2020G,236411766059,1981-01-11 10:00:26,Kolkata,West Bengal,11112.0,Retired,2024-12-10 14:49:00,VERIFIED,Low,VALID_12_DIGIT,False,False
USR75533,Shravya Subramaniam,VAAVJ1700S,298460123555,1998-09-30 00:00:00,Pune,Maharashtra,26893.0,Retired,2024-07-27 23:05:00,VERIFIED,Medium,VALID_12_DIGIT,False,False
USR75537,Ridhi Nagarajan,WHQCS7482P,789523866159,1977-05-08 00:00:00,Pune,Maharashtra,26893.0,Farmer,2025-09-12 05:15:13,VERIFIED,Low,VALID_12_DIGIT,False,False
USR75539,Gaurangi B0Ase,IIVVD9150H,5017909281178,1984-06-07 19:25:00,Ludhiana,Punjab,27517.0,Farmer,2025-04-08 00:00:00,VERIFIED,Low,INVALID_LENGTH,False,False
USR75541,Anthony Subramanian,MPUMX5727O,616635246919,2000-01-14 00:00:00,Amritsar,Punjab,40318.0,Gig Worker,2025-01-18 00:00:00,VERIFIED,Medium,VALID_12_DIGIT,False,False
USR75542,Tejas Dugal,,061942194398,1970-12-20 00:00:00,Kolkata,West Bengal,6000.0,Freelancer,2024-03-25 06:16:52,PENDING,Low,VALID_12_DIGIT,False,False
USR75544,Dalaja Patla,,MISSING_AADHAAR,,Hyderabad,Telangana,24450.0,Freelancer,2026-03-15 18:20:00,VERIFIED,Low,MISSING,True,False
USR75545,Abha Banik,YMCPU4533S,525602802958,1974-12-07 10:41:20,Pune,Maharashtra,8857.0,Freelancer,,PENDING,Medium,VALID_12_DIGIT,False,True
USR75551,Kalpit Bobal,YJTOR9770C,367808588385,1990-10-18 14:13:00,Hyderabad,Telangana,14995.0,Student,2025-07-13 20:33:19,VERIFIED,Low,VALID_12_DIGIT,False,False
USR75553,Chakradhar Srinivasan,FVFDM2736Y,080135405385,2003-03-08 23:38:00,Ludhiana,Punjab,15160.0,Self Employed,2025-07-09 00:00:00,VERIFIED,Medium,VALID_12_DIGIT,False,False
USR75554,Dhruv Kashyap,DBBLP5030V,627752694894,1980-07-04 00:00:00,Lucknow,Uttar Pradesh,27472.0,Salaried,2025-01-29 19:21:00,VERIFIED,Medium,VALID_12_DIGIT,False,False
USR75563,Kavya Kapur,QSLTT5347B,887185152256,1986-12-10 00:00:00,Jalandhar,Punjab,34167.0,Gig Worker,2026-01-01 00:00:00,VERIFIED,Low,VALID_12_DIGIT,False,False
USR75564,Timothy Chander,LGFEC4762N,0565957707,2002-02-07 14:48:00,Ludhiana,Punjab,46651.0,Unemployed,2024-12-30 00:00:00,VERIFIED,Unknown,INVALID_LENGTH,False,False
USR75565,Krish Nadig,AOSOT2535O,786010345232,1963-02-16 00:00:00,Kolkata,West Bengal,20897.0,Self Employed,2025-11-07 01:26:00,PENDING,Low,VALID_12_DIGIT,False,False
USR75567,Ekiya Boase,,624439602923,1974-08-21 00:00:00,Bengaluru,Karnataka,13449.0,Self Employed,2025-01-20 00:00:00,PENDING,Low,VALID_12_DIGIT,False,False
USR75571,Saumya Wadhwa,PHNYT0898D,259054194378,1974-10-25 00:00:00,Chennai,Tamil Nadu,40958.0,Self Employed,2026-02-25 00:00:00,VERIFIED,High,VALID_12_DIGIT,False,False
USR75573,Raksha Zacharia,WHEUB5511T,675274068082,1973-01-29 00:00:00,Mumbai,Maharashtra,27048.0,Retired,2025-03-06 22:13:23,VERIFIED,Low,VALID_12_DIGIT,False,False
USR75574,Amol Ramanathan,AAHGN5907L,648979008601,2003-09-28 03:22:00,Chennai,Tamil Nadu,25815.0,Salaried,2026-01-19 06:16:12,VERIFIED,Medium,VALID_12_DIGIT,False,False
